id,date,round,home_team_name,home_goals,away_team_name,away_goals,league,country,start_season,end_season,home_team_id,away_team_id,season_id,league_id
393,2018-05-13 16:00:00,37,Atalanta,1,Milan,1,Serie A,Italy,2017-08-19,2018-05-20,2,18,5,1
394,2018-05-13 13:00:00,37,Fiorentina,0,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,4,3,5,1
395,2018-05-13 13:00:00,37,Bologna,1,Chievo,2,Serie A,Italy,2017-08-19,2018-05-20,27,26,5,1
396,2018-05-13 13:00:00,37,Crotone,2,Lazio,2,Serie A,Italy,2017-08-19,2018-05-20,14,23,5,1
397,2018-05-13 13:00:00,37,Torino,2,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,7,16,5,1
398,2018-05-13 13:00:00,37,Hellas Verona,0,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,12,24,5,1
399,2018-05-12 18:45:00,37,Internazionale,1,Sassuolo,2,Serie A,Italy,2017-08-19,2018-05-20,22,9,5,1
400,2018-05-12 16:00:00,37,Benevento,1,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,17,11,5,1
401,2018-05-06 18:45:00,36,Cagliari,0,Roma,1,Serie A,Italy,2017-08-19,2018-05-20,3,19,5,1
402,2018-05-06 16:00:00,36,Sassuolo,1,Sampdoria,0,Serie A,Italy,2017-08-19,2018-05-20,9,25,5,1
403,2018-05-06 13:00:00,36,Lazio,1,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,23,2,5,1
404,2018-05-06 13:00:00,36,SPAL,2,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,16,17,5,1
405,2018-05-06 13:00:00,36,Chievo,2,Crotone,1,Serie A,Italy,2017-08-19,2018-05-20,26,14,5,1
406,2018-05-06 13:00:00,36,Genoa,2,Fiorentina,3,Serie A,Italy,2017-08-19,2018-05-20,11,4,5,1
407,2018-05-06 13:00:00,36,Napoli,2,Torino,2,Serie A,Italy,2017-08-19,2018-05-20,8,7,5,1
408,2018-05-06 10:30:00,36,Udinese,0,Internazionale,4,Serie A,Italy,2017-08-19,2018-05-20,24,22,5,1
409,2018-05-05 18:45:00,36,Juventus,3,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,20,27,5,1
410,2018-05-05 16:00:00,36,Milan,4,Hellas Verona,1,Serie A,Italy,2017-08-19,2018-05-20,18,12,5,1
411,2018-04-29 18:45:00,35,Torino,0,Lazio,1,Serie A,Italy,2017-08-19,2018-05-20,7,23,5,1
412,2018-04-29 16:00:00,35,Fiorentina,3,Napoli,0,Serie A,Italy,2017-08-19,2018-05-20,4,8,5,1
413,2018-04-29 13:00:00,35,Sampdoria,4,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,25,3,5,1
414,2018-04-29 13:00:00,35,Atalanta,3,Genoa,1,Serie A,Italy,2017-08-19,2018-05-20,2,11,5,1
415,2018-04-29 13:00:00,35,Bologna,1,Milan,2,Serie A,Italy,2017-08-19,2018-05-20,27,18,5,1
416,2018-04-29 13:00:00,35,Hellas Verona,1,SPAL,3,Serie A,Italy,2017-08-19,2018-05-20,12,16,5,1
417,2018-04-29 13:00:00,35,Benevento,3,Udinese,3,Serie A,Italy,2017-08-19,2018-05-20,17,24,5,1
418,2018-04-29 10:30:00,35,Crotone,4,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,14,9,5,1
419,2018-04-28 18:45:00,35,Internazionale,2,Juventus,3,Serie A,Italy,2017-08-19,2018-05-20,22,20,5,1
420,2018-04-28 16:00:00,35,Roma,4,Chievo,1,Serie A,Italy,2017-08-19,2018-05-20,19,26,5,1
421,2018-04-23 18:45:00,34,Genoa,3,Hellas Verona,1,Serie A,Italy,2017-08-19,2018-05-20,11,12,5,1
422,2018-04-22 18:45:00,34,Juventus,0,Napoli,1,Serie A,Italy,2017-08-19,2018-05-20,20,8,5,1
423,2018-04-22 13:00:00,34,Udinese,1,Crotone,2,Serie A,Italy,2017-08-19,2018-05-20,24,14,5,1
424,2018-04-22 13:00:00,34,Chievo,1,Internazionale,2,Serie A,Italy,2017-08-19,2018-05-20,26,22,5,1
425,2018-04-22 13:00:00,34,Lazio,4,Sampdoria,0,Serie A,Italy,2017-08-19,2018-05-20,23,25,5,1
426,2018-04-22 13:00:00,34,Atalanta,2,Torino,1,Serie A,Italy,2017-08-19,2018-05-20,2,7,5,1
427,2018-04-22 10:30:00,34,Cagliari,0,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,3,27,5,1
428,2018-04-21 18:45:00,34,Milan,0,Benevento,1,Serie A,Italy,2017-08-19,2018-05-20,18,17,5,1
429,2018-04-21 16:00:00,34,Sassuolo,1,Fiorentina,0,Serie A,Italy,2017-08-19,2018-05-20,9,4,5,1
430,2018-04-21 13:00:00,34,SPAL,0,Roma,3,Serie A,Italy,2017-08-19,2018-05-20,16,19,5,1
431,2018-04-18 18:45:00,33,Sampdoria,1,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,25,27,5,1
432,2018-04-18 17:45:00,33,SPAL,0,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,16,26,5,1
433,2018-04-18 18:45:00,33,Roma,2,Genoa,1,Serie A,Italy,2017-08-19,2018-05-20,19,11,5,1
434,2018-04-18 18:45:00,33,Crotone,1,Juventus,1,Serie A,Italy,2017-08-19,2018-05-20,14,20,5,1
435,2018-04-18 18:45:00,33,Fiorentina,3,Lazio,4,Serie A,Italy,2017-08-19,2018-05-20,4,23,5,1
436,2018-04-18 18:45:00,33,Torino,1,Milan,1,Serie A,Italy,2017-08-19,2018-05-20,7,18,5,1
437,2018-04-18 17:45:00,33,Hellas Verona,0,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,12,9,5,1
438,2018-04-18 18:45:00,33,Napoli,4,Udinese,2,Serie A,Italy,2017-08-19,2018-05-20,8,24,5,1
